product_code,product_name,brand,energy-kcal_value,energy-kj_value,carbohydrates_value,sugars_value,fat_value,saturated-fat_value,proteins_value,fiber_value,salt_value,sodium_value,nutrition-score-fr,nova-group,fruits-vegetables-nuts-estimate-from-ingredients_100g
5411188553304,Soia,alpro,39.0,163.0,2.5,2.5,1.7,0.3,3.0,0.5,0.09,0.036,,4.0,8.0
3564707127837,Huile d'olive,"Bio Village, Marque Repère",819.0,3367.0,0.0,0.0,91.0,15.0,0.0,0.0,0.0,0.0,,2.0,100.0
3250390114178,Pâte à tartiner 13% SHP - 750g,"Intermarché, Ivoria",529.0,2286.0,53.0,52.0,34.0,5.8,6.4,2.9,0.12,0.048,,4.0,29.2916666666667
7610036002805,Noir aux Pépites de Café,Villars,520.0,2190.0,50.0,45.0,34.0,20.0,4.6,6.7,0.03,0.012,,4.0,0.0
3256225042104,Pois chiches - Boîte 265g,U,122.0,512.0,15.0,0.5,2.7,0.3,6.7,5.5,0.41,0.164,,3.0,85.5802511513487
5055953900582,Russian Earl Grey,Twinings,286.0,1194.0,16.96,4.4,6.95,1.6,6.5,2.5,0.355,0.138,,1.0,1.0
5055958706288,Smoky Barbecue Crunch,graze,464.0,1944.0,67.0,5.1,17.2,2.0,9.6,7.4,0.74,0.296,,4.0,0.2653808593749965
3250390600848,Extra Moelleux complet 500g,"Chabrior, Intermarché",247.0,1043.0,41.0,4.6,3.1,0.3,10.0,7.9,1.1,0.44,,4.0,2.28333333333333
3760091726414,Chocolat lait commerce équitable,Ethiquable,592.0,2477.0,36.0,33.0,44.0,27.0,9.4,7.9,0.15,0.06,,3.0,0.0
8410261641416,,"Don Simón,J. Garcia Carrion",20.0,85.0,4.8,4.8,0.1,0.0,0.0,2.5,0.03,0.012,,4.0,2.8125
4056489695387,Boisson au soja,Vemondo,32.0,130.9,1.0,0.4,1.7,0.2,3.0,0.2,0.08,0.032,,3.0,9.7
6194043001668,Lait demi écrémé UHT,délice,43.5,183.0,4.5,4.5,1.5,1.6,3.0,2.5,0.0,0.0,,4.0,0.2653808593749965
3248830770718,"Nouilles à la Chinoise au Poulet, légumes croquants",Marie,102.0,430.0,14.0,2.2,2.5,0.4,5.0,1.8,0.67,0.268,,3.0,0.2653808593749965
8076809521543,Ricotta,Barilla,97.0,402.4,6.8,5.0,5.8,1.9,3.4,1.8,1.25,0.393,,4.0,0.2653808593749965
3083681139723,Lunch bowl Légumes & épeautre 250g,Bonduelle,126.0,529.0,20.0,1.6,2.2,0.4,4.7,3.5,0.82,0.328,,3.0,0.2653808593749965
4000405002360,Vegane Pommersche - Schnittlauch,Rügenwalder Mühle,221.0,916.0,7.3,0.7,17.0,1.2,7.2,5.1,2.1,0.84,,4.0,28.95
3256225736478,Falafels bon et végétarien - 200g,"U,U Bon & Végétarien",222.0,923.0,15.0,1.7,14.0,1.6,6.9,5.5,0.73,0.292,,4.0,80.6377136752137
8480000867551,Mermelada de fresa,Hacendado,194.0,823.0,47.0,46.0,0.0,0.0,0.5,2.5,0.03,0.012,,4.0,0.2653808593749965
2006050106639,Skyr,MILSANI,57.0,242.9,3.2,3.2,0.5,0.1,10.0,0.0,0.1075,0.043,,3.0,0.0
3175681272958,"Gerble - Organic Oatmeal Coconut Cocoa Cookie, 132g (4.7oz)",Gerblé,460.0,1926.8,63.0,16.0,18.0,6.1,8.2,6.3,0.37,0.148,,3.0,8.6
3178530420395,La madelein coeur chocolat,Bonne Maman,420.0,1812.1,53.0,29.0,22.0,8.2,5.1,1.3,0.7,0.28,,4.0,1.5
8410199271396,Doritos Tex-mex,Doritos,479.545454545455,2018.40909090909,61.3636363636364,3.63636363636364,22.0454545454545,2.27272727272727,6.81818181818182,5.45454545454545,0.869318181818182,0.347727272727273,,9.09090909090909,0.0
4066447468342,Bio-Erdnussmus,"DmBio,Dm",630.0,2608.7,7.1,5.9,52.0,11.0,28.0,11.0,0.01,0.004,,1.0,100.0
3250391376261,Creme fraiche 30% mg epaisse bio 20cl,Pâturages,292.0,1205.0,3.3,2.7,30.0,21.0,2.3,0.0,0.07,0.028,,1.0,0.0
3760226260493,Tablette de chocolat 62% de cacao et sésame torréfié,Grain de Sail,571.0,2392.0,37.0,33.0,42.0,23.0,7.0,11.0,0.1,0.04,,4.0,0.0
0089686120714,Instant Fried Noodles Mi Goreng,Indomie,475.0,2016.25,61.25,10.0,21.25,11.2,8.75,5.0,3.25,1.3,,5.0,1.7409090909091
3273220135709,Crème au chocolat,Tante Hélène,146.0,616.3,19.8,13.7,5.5,3.7,3.4,2.3,0.09,0.036,,3.0,0.0
3017800509968,Aubergines cuisinées à la provençale d'aucy 380g,D'aucy,72.0,297.0,5.1,5.1,4.6,0.6,1.1,2.7,0.59,0.236,,3.0,0.2653808593749965
3092718637002,sirop de citron,Teisseire,281.0,1194.0,66.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,0.0
6111126002299,Fawakih,Chergui,51.0,1194.0,11.5,11.5,0.1,0.0,1.0,2.5,0.0,0.0,,4.0,0.2653808593749965
8412600038635,Natural 100%,Bimbo,250.0,1053.0,42.0,5.8,3.2,0.6,11.0,6.1,1.2,0.48,,4.0,0.0
8402001012310,Crema de calabacín,Hacendado,36.0,150.0,5.5,2.5,1.0,0.2,0.3,1.8,0.59,0.236,,3.0,0.2653808593749965
8009750923845,Crema di nocciole,Euro Company,703.0,2903.0,8.5,4.1,66.0,5.7,16.0,5.6,0.0,0.0,,1.0,100.0
6291003206122,Roxta,Piccadeli,520.0,1194.0,64.0,54.9,25.2,13.1,3.3,0.9,0.525,0.21,,4.0,0.2653808593749965
6111252420240,7up lemon 1.5L,7up,19.0,85.0,5.0,5.0,0.0,0.0,0.0,2.5,0.022,0.022,,4.0,0.0
6111250010276,le vrai leben,Albane,209.0,51.0,5.9,0.0,1.6,1.0,3.2,2.5,0.0,0.0,,1.0,0.2653808593749965
3336972211098,Pistaches grillees,Vico,344.444444444444,2607.0,16.0,6.0,53.0,6.1,20.0,6.3,0.0,0.0,,1.0,100.0
3760077538680,Pesto rosso,Florelli,270.0,1152.0,10.0,6.1,24.0,2.9,4.2,2.8,1.8,0.72,,3.0,70.1875
3560071254179,Riz basmati complet,"Carrefour BIO,Carrefour",366.0,1549.0,73.0,0.5,2.6,0.8,11.0,3.5,0.01,0.004,,1.0,0.0
4056489689720,HIGH PROTEIN SOYA DRINK SWEETENED,Vemondo,49.8,209.0,2.5,2.4,2.2,0.3,5.0,0.0,0.21,0.084,,4.0,22.0
5411188139560,,Alpro,58.5714285714286,342.0,7.0,6.8,2.3,0.4,7.5,1.1,0.1775,0.071,,4.0,13.825
3329770087316,Skyr fruit rouge,Yoplait,82.0,347.0,11.6,11.0,0.5,0.1,7.8,0.0,0.12,0.048,,4.0,15.7583333333333
8076809583367,Pâtes farfalle generose collezione 500g,Barilla,359.0,1521.0,71.0,3.5,2.0,0.5,13.0,3.0,0.01,0.004,,1.0,0.0
3073781191547,Cheez Dippers,La Vache Qui Rit,263.0,1100.0,25.5,5.5,13.0,7.5,10.5,1.0,1.3,0.52,,11.4285714285714,0.0
3375610002346,Skyr soja nature,Les Prés d'Ariège,63.0,1194.0,1.6,0.2,3.4,0.5,6.5,2.5,0.01,0.004,,1.0,0.2653808593749965
6111246720059,Beat Fromage Blanc,Beat,286.0,1194.0,16.96,4.4,6.95,1.6,6.5,2.5,0.355,0.138,,4.0,0.2653808593749965
3760341070670,Taureau aile doypack basmasti epices du monde 220g,Taureau Ailé,132.0,559.0,25.0,0.0,2.3,0.2,2.6,0.6,0.4,0.16,,4.0,2.87875
0769503575087,Thon,Garcia,176.2,1194.0,0.9,4.4,4.4,1.6,33.4,2.5,0.355,0.138,,4.0,0.2653808593749965
8424790117007,Kefir,Pastores,65.0,272.0,3.8,1.08,3.8,2.7,3.4,2.5,0.04,0.016,,4.0,0.2653808593749965
3154230811459,HERTA LE BON PARIS Jambon sel réduit sans nitrite 8T - 280g,"HERTA, Le Bon Paris",102.0,431.0,0.0,0.0,2.0,0.0,21.0,0.0,1.375,0.55,,4.0,0.0
3083681177763,Chili de haricots rouges a la mex,Cassegrain,67.0,281.0,10.0,1.7,0.3,0.1,4.0,4.0,0.88,0.352,,3.0,0.2653808593749965
20298036,Biscottes aux céréales et aux graines,Maître Jean Pierre,405.0,1705.0,61.0,4.0,10.0,1.2,14.0,7.5,1.7,0.68,,4.0,1.525
20918279,Bio Knäckebrot,"Grafschafter,Maître Jean Pierre,Bio Organic,Lidl",445.0,1864.0,47.6,4.4,18.0,6.7,18.0,10.3,1.5,0.6,,3.0,2.7
3123930710737,L'emmental français extra fin,EntreMont,369.0,1532.0,0.5,0.5,29.0,19.0,27.0,2.5,0.7,0.28,,3.0,0.0
3017760329798,Pockitos Chocolat au lait,"Lu,Mondelez,Pépito",522.033898305085,2174.91525423729,57.6271186440678,37.2881355932203,29.1525423728814,15.9322033898305,5.42372881355932,3.05084745762712,0.26271186440678,0.105084745762712,,13.5593220338983,3.66666666666667
8410109000658,Cacao puro en polvo desgrasado,Valor,286.0,1194.0,16.96,4.4,6.95,1.6,6.5,2.5,0.355,0.138,,4.0,0.2653808593749965
11239303,"Trio gourmand - Tomme fruitée, emmental, gruyère IGP France",Entremont,358.0,1486.5,0.5,0.5,28.0,18.0,26.0,2.5,0.8,0.32,,3.0,0.0
5449000017888,Coca-Cola 1 Liter,Coca-Cola,42.0,180.0,10.6,10.6,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,0.0
3178530416527,La Galette gourmande chocolat noir,St Michel,486.0,2042.0,71.0,30.0,19.0,12.0,6.2,3.3,0.65,0.26,,4.0,0.0
5000184201199,Marmite Yeast Extract,Marmite,260.0,1134.5,30.0,1.2,0.5,0.1,34.0,3.5,10.8,4.32,,36.3636363636364,12.5
3394230110613,Le Chèvre Typé et Crémeux,Soignon,276.0,1146.0,0.5,0.5,22.0,15.0,19.0,2.5,1.5,0.6,,3.0,0.0
5013665109389,SMOOTH PEANUT BUTTER,WHOLE EARTH,646.0,2672.0,9.2,29.0,54.5,7.2,26.3,6.5,0.69,0.276,,3.0,74.655
3103220045640,Schtroumpfs,Haribo,332.0,1411.0,75.0,43.0,0.5,0.1,6.6,2.5,0.03,0.012,,4.0,1.05934495192307
3038359007217,Rice Basmati,Taureau Ailé,351.0,1490.0,77.0,0.1,0.8,0.4,8.7,0.4,0.0,0.0,,1.0,0.0
3660603005122,Mayonnaise,Bénédicta,646.0,2700.0,2.3,1.4,71.0,8.1,1.4,2.5,1.4,0.56,,4.0,0.171875
7622210396334,Milka Choc & Choc,MILKA,454.0,1908.0,58.0,40.0,22.0,7.9,5.6,1.6,0.57,0.228,,4.0,6.4469696969697
3560071013196,Stylesse Nature,Carrefour,379.0,1604.0,80.0,13.0,1.5,0.2,8.7,5.3,0.79,0.316,,3.0,0.0
3270160813681,"Lasagnes Légumes Grillés, Mozzarella",Picard,114.0,477.3,12.0,3.2,4.7,2.4,5.0,1.8,0.57,0.228,,3.0,0.2653808593749965
3229820783659,Le Sablé,Bjorg,489.0,2047.0,61.0,23.0,23.0,10.0,7.4,4.2,0.33,0.132,,3.0,3.15
3033490004538,Danone le nature 125 g x 12,"Danone, Danone set plain",58.0,245.0,6.6,6.6,1.3,0.8,5.0,2.5,0.19,0.076,,1.0,0.0
3179142054589,Levure de boulanger traditionnelle,Vahiné,0.0,1700.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0
3560070519309,Muesli 5 céréales nature,"Carrefour BIO,Carrefour",347.0,1466.0,64.0,1.0,3.3,0.6,9.7,12.0,0.01,0.004,,1.0,0.0
8480000390325,Zumo pura naranja con pulpa,Hacendado,44.0,189.0,9.9,9.3,0.1,0.0,0.7,0.8,0.0,0.0,,1.0,75.0
8480000592491,Jamón cocido extra,Hacendado,101.0,1194.0,0.9,0.9,2.5,0.9,18.6,2.5,1.9,0.76,,4.0,0.2653808593749965
20158125,Fromage Blanc saveur vanille,Envia,96.0,406.0,12.2,11.6,2.5,1.6,6.2,0.0,0.04,0.016,,4.0,5.1203125
5000157078773,Heinz beanz in a rich tomato sauce no added sugar,Heinz,66.0,276.0,9.5,1.9,0.2,0.1,4.6,3.6,0.3925,0.157,,4.0,87.19625
3760091727084,Pâte à tartiner aux noisettes,Ethiquable,543.0,2266.0,54.0,52.0,32.0,13.0,7.1,2.5,0.13,0.052,,4.0,28.375
3760032001884,Frites à la graisse de canard,Pom Bistro,141.0,588.0,17.2,0.7,6.1,2.1,2.2,4.0,0.4,0.16,,3.0,0.75
20103354,Reduced fat soft cheese,Milbona,141.0,575.3,3.0,0.8,11.0,1.9,6.9,1.2,0.16,0.064,,4.0,0.0
3229820798875,Pain complet protéines,Bjorg,476.0,1988.0,22.0,5.4,19.6,2.6,40.0,26.0,2.0,0.8,,8.0,0.0
8000300211368,"NESCAFÉ Café Viennois, Café soluble,","Nestlé, Nescafé",286.0,1194.0,16.96,4.4,6.95,1.6,6.5,2.5,0.355,0.138,,4.0,0.2653808593749965
7622300503079,Choco Moo,MILKA,495.0,2066.3,68.0,34.0,21.0,11.0,6.9,2.0,0.68,0.272,,4.0,0.194444444444445
8076808890015,Pâtes tortellini jambon fromage collezione 250g,Barilla,405.0,1704.0,56.0,2.0,13.0,2.5,16.0,3.3,1.0,0.4,,4.0,0.2653808593749965
80809180,deko Nutella small,Ferrero,539.0,2252.0,57.5,56.3,30.9,10.6,6.3,0.0,0.107,0.0428,,4.0,13.0
3250390009092,Petit beurre,"Chabrior,Filet Bleu,Intermarché",443.0,1861.0,77.0,19.0,11.0,7.7,7.8,1.6,1.1,0.44,,4.0,0.0113525390625
3229820797915,Boisson cajou sans sucres,Bjorg,32.0,133.1,2.7,0.2,1.9,0.4,0.9,0.2,0.12,0.048,,4.0,4.3
5054775188239,Tesco British Salted Block Butter,Tesco,745.0,3061.8,0.6,0.6,82.2,52.1,0.6,2.5,1.475,0.59,,2.0,0.0
3033491602030,Hipro 25g protéines Chocolat,Danone,54.0,225.0,5.0,4.8,0.2,0.1,7.6,5.4,0.2,0.08,,4.0,0.0
5000436616443,Corn Flakes,Tesco,384.0,1629.6,83.9,5.5,1.2,0.3,7.7,3.5,0.59,0.236,,3.0,0.0
3038680063630,Filet de harengs doux,Delpierre,177.0,733.0,0.0,0.0,12.0,3.3,17.0,2.5,3.9,1.56,,3.0,0.0
3564700340721,Emmental français,"Marque Repère, Les Croisés",369.0,1532.0,0.5,0.5,29.0,21.0,27.0,0.5,0.6,0.24,,3.0,0.0
5410041472509,Tuc Sour Cream & Onion,LU,503.0,2102.33333333333,63.3333333333333,7.0,24.0,10.6666666666667,7.0,2.33333333333333,1.8,0.72,,13.3333333333333,0.0
3564707999625,Pain épice au miel,"Bio Village,Marque Repère",328.0,1392.0,75.0,42.0,1.2,0.2,3.0,3.4,0.35,0.14,,4.0,0.0
3523230040976,Tranches de chèvre,Soignon,401.0,1663.0,0.0,0.0,33.0,23.0,26.0,0.0,1.7,0.68,,3.0,0.0
4056489108375,Краве масло 82%,Pilos,747.0,3052.7,0.6,0.6,82.0,55.0,0.5,2.5,5e-05,2e-05,,2.0,0.0
7613035862265,"MAGGI KUB OR Bouillon Réduit en sel de -25% - 32 cubes - 121,6g","Kub or, Maggi",286.0,1194.0,16.96,4.4,6.95,1.6,6.5,2.5,0.355,0.138,,4.0,0.2653808593749965
3700214610015,Chocolat noir intense dégustation,Alter Eco,546.0,2275.3,50.0,43.0,34.0,20.0,5.7,8.8,0.01,0.004,,4.0,0.0
3248830692287,Canard confit & écrasé de Pommes de terre,Marie,148.0,587.0,8.8,0.9,9.1,5.0,7.2,1.0,0.6,0.24,,3.0,0.2653808593749965
3560071097455,Galettes suédoises,Carrefour,505.0,2110.0,60.0,41.0,26.0,14.0,5.0,4.0,0.65,0.26,,4.0,2.1875
3560070323289,Purée de tomate,Carrefour,23.0,98.0,3.5,3.5,0.0,1.6,1.2,1.3,0.03,0.012,,1.0,75.0
5000354800931,Rice Pudding,Ambrosia,93.0,393.0,15.6,8.7,2.0,1.3,3.1,0.5,0.11,0.044,,4.0,0.0
3165950222029,Thon entier nature,Saupiquet,93.0,392.5,0.0,0.0,0.5,0.2,22.0,2.5,0.9825,0.393,,4.0,0.0
3245390068675,Gâche vendéenne IGP,"Carrefour, Reflets de France",373.0,1566.0,49.0,12.0,16.0,10.0,7.7,1.7,0.85,0.34,,4.0,0.0
20427634,2 Panés au colin d'Alaska MSC,Sans marque,209.0,875.0,19.0,0.6,8.8,0.9,12.0,2.5,0.79,0.316,,4.0,0.25
3450970070782,Eau De Source De Montagne,Eco+ Leclerc eco,286.0,1194.0,16.96,4.4,6.95,1.6,6.5,2.5,0.001475,0.00059,,0.1,0.0
3017760038706,Lulu La Barquette Framboise,"Lu,Mondelez",286.0,1194.0,16.96,4.4,6.95,1.6,6.5,2.5,0.355,0.138,,4.0,0.2653808593749965
8715700110189,Tomato ketchup,Heinz,102.0,418.5,23.2,22.8,0.1,0.1,1.2,2.5,1.8,0.72,,4.0,0.0
20139315,Beurre Gastronomique Doux,,744.0,3061.0,0.9,0.7,82.0,57.0,0.7,0.5,0.05,0.02,,2.0,0.2653808593749965
13297703,Brassé citron au lait entier,"Yoplait, les laitiers responsables",92.0,360.0,12.0,10.8,2.7,1.8,3.3,2.5,0.13,0.052,,4.0,2.0
3560070877546,Le Gourmand Céréales et Graines,Carrefour,289.0,1221.0,48.0,4.4,5.5,0.7,10.0,3.9,0.99,0.396,,4.0,1.05
3228024930050,President emmental coeur de meule 400g,Président,369.0,1532.0,0.5,0.5,29.0,21.0,27.0,0.0,0.6,0.24,,3.0,0.0
3039824100358,Lentilles vertes cello,Vivien Paille,328.0,1384.6,45.0,2.0,1.8,0.2,25.0,16.0,0.05,0.02,,1.0,100.0
3176571731289,Candy up goût chocolat,Candia,62.0,263.0,10.0,9.7,0.9,0.6,3.2,0.6,0.09,0.036,,3.0,0.0
5000165024014,Pure Irish Butter,Kerrygold,744.0,1194.0,0.6,0.6,80.0,53.0,0.6,2.5,1.77,0.708,,2.0,0.2653808593749965
3038359004582,Bolognaise,Panzani,82.0,343.0,6.9,5.8,3.7,1.5,4.5,1.5,0.91,0.364,,4.0,106.3
3155250367049,beurre président 1/2 sel,Président,727.0,2989.0,1.0,1.0,80.0,55.0,0.7,2.5,2.0,0.8,,2.0,0.0
20024857,Tomme de brebis,"Chêne D'argent,Duc de coeur",400.0,1657.5,1.5,0.5,34.0,24.0,22.0,0.0,1.3775,0.551,,4.0,0.0
8480000094308,Quinoa,Hacendado,389.0,1586.55,66.05,6.32,6.1,0.78,14.0,2.5,0.0,0.0,,4.0,0.0
3229820793665,Soja chocolat,Bjorg,72.0,300.6,7.8,7.0,2.6,0.6,3.8,0.9,0.09,0.036,,4.0,0.0
5013665113133,Crunchy Peanut Butter,Whole Earth,643.0,2659.4,7.4,3.8,54.3,7.9,27.7,6.7,1.0825,0.433,,3.0,97.0
20620400,yaourt nature,envia,44.0,187.0,4.8,4.8,1.0,0.6,4.0,0.0,0.14,0.056,,1.0,0.0
5057373489593,Greek style natural yogurt,TESCO,99.0,411.8,4.2,4.0,7.5,5.1,3.7,0.0,0.1,0.04,,1.0,0.0
8718781824402,Cebolla frita,"Hacendado,Onion Specialties International",590.0,2450.0,40.0,9.0,44.0,21.0,6.0,5.0,1.2,0.48,,3.0,0.2653808593749965
3068110801235,L'Originale - Farine de blé fluide T45,"Francine, Francine (R)",333.0,1414.0,71.3,1.9,0.8,0.2,8.4,4.1,0.0,0.0,,1.0,0.0
3564700382158,Vinaigre Balsamique de Modène,"Marque Repère, Rustica",286.0,1194.0,16.96,4.4,6.95,1.6,6.5,2.5,0.355,0.138,,4.0,33.0
5053827199636,Tresor,"Kellogg's, Tresor",440.0,1854.0,70.0,28.0,14.0,4.0,7.2,3.1,0.95,0.38,,4.0,2.47916666666667
3256220125772,Bâtonnets de préparation à base de chair de poisson saveur crabe - x30- 500g,U,111.0,465.0,12.0,2.1,3.8,0.4,7.1,0.5,1.8,0.72,,4.0,2.7375
3088540002262,Miel l'apiculteur,"L'Apiculteur, Yves Michaud",320.0,1387.0,80.0,80.0,0.5,0.5,0.5,2.5,0.0,0.0,,2.0,0.0
3270190204374,LAIT DE MONTAGNE demi-écrémé,Carrefour,47.0,197.0,4.8,4.8,1.6,1.0,3.3,2.5,0.1,0.04,,1.0,0.0
3428272970161,Lait Bio  Engagé Entier,Lactel,65.0,270.9,4.8,4.8,3.6,2.2,3.3,2.5,0.1,0.04,,1.0,0.0
3175681155589,Sablés Framboise Rooibos,Gerblé,414.0,1743.5,72.0,0.0,14.0,1.2,6.1,5.6,0.32,0.128,,4.0,11.135
4088600247458,malted wheaties,Harvest Morn,370.0,1538.0,70.0,10.9,1.8,0.2,11.7,13.3,0.27,0.108,,4.0,0.0
3168930161462,"Bénénuts Plaisir brut Mélange de noix amandes, noix, cajous, noisettes","BENENUTS, Plaisir brut",662.0,2772.0,9.9,4.2,61.0,6.9,19.0,8.6,0.01,0.004,,3.0,95.0
3250391635283,Muesli floconneux morceaux de fruits,"Chabrior,Intermarché,Antartic II",378.0,1591.0,61.2,12.9,8.4,3.1,9.9,9.1,0.08,0.032,,4.0,18.3984375
3270160717323,"Pizza N°6 - Jambon, Speck, Roquette, Mozzarella",Picard,212.0,892.0,24.0,2.4,7.2,3.5,12.0,2.3,1.1,0.44,,4.0,26.2825
4088600225425,Canadian Maple Syrup,Specially Selected,359.0,1527.0,89.1,79.8,0.3,0.1,0.1,0.0,0.03,0.012,,2.0,0.2653808593749965
3564700044643,Pâte feuilletée,"Tablier Blanc,Marque Repère",389.0,1546.0,35.0,0.7,23.0,12.0,5.4,1.0,1.3,0.52,,4.0,3.0
3103220034804,Haricots Happy Life,Haribo,348.0,1457.0,81.0,53.0,0.5,0.1,4.7,2.5,0.02,0.008,,4.0,0.280761718749993
3036812020698,creme d'asperge,Royco,286.0,1194.0,16.96,4.4,6.95,1.6,6.5,2.5,0.355,0.138,,4.0,0.2653808593749965
20842444,Crème Fleurette Entière Octueuse 30%,Envia,298.0,1229.0,3.4,3.4,30.6,20.5,23.0,0.5,0.1,0.04,,4.0,0.0
3760049798838,Pain farine d'epeautre & graines 260g,La Boulangère,314.0,1320.0,44.0,4.4,10.0,1.1,10.0,4.0,0.93,0.372,,4.0,0.0
8002210112445,Classic Pesto,Filippo Berio,381.0,1554.3,7.1,2.1,37.0,5.4,3.8,0.0,1.75,0.7,,3.0,30.3874881628788
8008698012857,Butterkeks Petit beurre,Schär,458.0,1930.0,80.0,16.0,14.0,9.4,2.7,0.8,1.0,0.4,,4.0,0.46875
20289119,,"Optisana,MinaVit",286.0,1194.0,16.96,4.4,6.95,1.6,6.5,2.5,0.355,0.138,,4.0,0.2653808593749965
20003555,Choco Duo,Mister Choc,574.0,2395.0,59.1,58.7,36.3,8.0,2.1,0.9,0.13,0.052,,4.0,24.5
3270190022534,Pâte feuilletée,Carrefour,398.0,1659.0,39.0,1.2,22.0,11.0,5.7,1.4,0.88,0.352,,3.0,7.97714285714286
3178530413984,Galettes au bon beurre,St Michel,470.0,1976.0,73.0,26.0,16.0,10.0,7.4,2.2,0.87,0.348,,4.0,0.0
3533631465001,Elben Lait fermenté,"Candia, Lacteor, Sodiaal",35.0,149.0,4.3,4.3,0.5,0.3,3.3,2.5,0.1,0.04,,3.0,0.0
5013683305466,Garlic & Ginger Marinated Tofu,Cauldron Express,175.0,728.0,1.4,0.7,13.0,1.6,14.0,0.4,1.2,0.48,,4.0,62.0434523809524
3254550014704,Crème fraiche d’Isigny,isigny sainte mère,392.857142857143,1575.0,7.14285714285714,3.57142857142857,39.2857142857143,25.0,0.0,2.5,0.0446428571428571,0.0178571428571429,,3.57142857142857,0.0
3168930001911,Lay's 3D's Bugles goût cacahuète,Lay's,570.0,2370.0,48.0,4.0,38.0,4.0,8.5,3.0,1.8,0.72,,4.0,10.246875
8480000142146,Digestive,Hacendado,464.0,1949.8,70.0,17.0,17.0,2.0,6.0,3.6,1.5725,0.629,,4.0,0.0
